username,date,rawContent,friendsCount,followersCount,replyCount,retweetCount,quoteCount,id,fullName,name,type,country,countryCode,outlinks,userLocation,track_uri,lyrics,unique_words
TheLastPirateLA,2022-01-28T02:51:56+00:00,https://t.co/f1i60tl8k5,11408,97277,0,0,0,3b77caf94bfc81fe,"Los Angeles, CA",Los Angeles,city,United States,US,https://open.spotify.com/track/4PUd2AwQAWY05WWR5qxig9?si=jzC8xjSPTTaJCncIOuDJwQ,Los Angeles 🏴‍☠️ San Jose 🤓©,spotify:track:4PUd2AwQAWY05WWR5qxig9, contributorsreal men love jesus lyrics verse real men love women fast cars and livin out on the edge so far they re gonna need forgivin real men like football cowboys and outlaws can t help but fly so high it s gonna hurt to fall chorus like saturday nights out on the town sunday morning coming down a pretty girl out on the dance floor spinnin round and round and round they go cold beer and a dirty hand calling home every chance they can to say i love you they don t need a reason verse real men love jesus and they love mama if they can get more than forty hours you know they gonna they give it hell till they get it right the kind every country girl s tryin to find every girl s daddy s kinda guy ain t scared to pray ain t scared to fight chorus they like saturday nights out on the town sunday morning coming down a pretty girl out on the dance floor spinnin round and round and round they go cold beer and a dirty hand calling home every chance they can to say i love you they don t need a reason real men love jesus bridge real men love jesus they don t believe in leavin when the goin gets tough they just keep on keepin you might also like chorus they like saturday nights out on the town sunday morning coming down a pretty girl out on the dance floor spinnin round and round and round they go cold beer and a dirty hand calling home every chance they can to say i love you they don t need a reason real men love jesus real men love jesus embed,"['floor', 'country', 'till', 'cold', 'man', 'car', 'cowboy', 'beer', 'guy', 'love', 'hand', 'hell', 'reason', 'hurt', 'scare', 'dance', 'find', 'fly', 'woman', 'pretty', 'outlaw', 'fast', 'daddy', 'round', 'bridge', 'edge', 'morning', 'girl', 'fall', 'home', 'fight', 'dirty', 'pray', 'high', 'town', 'real', 'kind', 'chance', 'tough', 'night', 'hour', 'football']"
TheM3ndez,2022-01-29T03:43:34+00:00,https://t.co/aacL2dexbE,477,54,0,0,0,e868cf904e518ff4,"Palmdale, CA",Palmdale,city,United States,US,https://open.spotify.com/track/4z9xSmDzsjr57PfygEET5m?si=0DLmmHKcT8m6EUAbirKOrg&context=spotify%3Asearch%3Aquien%2520es,"San Juan, Puerto Rico",spotify:track:4z9xSmDzsjr57PfygEET5m, contributors qui n es usted lyricsdicen que yo fui su amante y que la ador que le supliqu que no se fuera de mi lado y que le mandaba rosas de mes en mes y que lamenta mucho usted el haberme dejado me va disculpar se ora pero no recuerdo y disc lpeme el atrevimiento pero nada siento qui n es usted de d nde ha salido yo no soy aquel aquel que jura haber herido qui n es usted que yo no la recuerdo ser que su traici n le clausuro ya la memoria al coraz n dicen que sus besos fueron mi debilidad y que caminamos juntos de la mano me va a disculpar se ora pero no recuerdo y disc lpeme el atrevimiento pero nada siento qui n es usted de d nde ha salido yo no soy aquel aquel que jura haber heridosee christian nodal liveget tickets as low as you might also likeembed,"['mano', 'nodal', 'es', 'mi', 'el', 'ora', 'la', 'disc', 'ser', 'yo', 'ha', 'de', 'al', 'se', 'soy', 'en', 'memoria', 'ya', 'ticket', 'low']"
The_A_TeamNo9,2022-01-30T00:21:27+00:00,🧘🏾‍♀️🏝☀️ https://t.co/naw3rJe31g,580,680,0,0,0,8173485c72e78ca5,"Atlanta, GA",Atlanta,city,United States,US,https://open.spotify.com/track/2gliw3L0oa4w8LqaHploje?si=D8BUvHyfTdGa-VPncOh0-A,Home of the Brave,spotify:track:2gliw3L0oa4w8LqaHploje, contributorscruisin lyrics intro crusin verse baby let s cruise away from here don t be confused the way is clear and if you want it you got it forever this is not a one night stand baby yeah so pre chorus let the music take your mind ooh just release and you will find chorus you re gonna fly away glad you re goin my way i love it when we re cruisin together the music is played for love cruisin is made for love i love it when we re cruisin together verse baby tonight belongs to us everything s right do what you must and inch by inch we get closer and closer to every little part of each other ooh baby yeah pre chorus let the music take your mind just release and you will find chorus you re gonna fly away glad you re going my way i love it when we re cruisin together the music is played for love cruisin is made for love i love it when we re cruisin together see smokey robinson liveget tickets as low as you might also like bridge cruise with me baby cruise with me baby cruise hooh hooh yeah oh baby cruise ow ow so good to cruise with you baby so good to cruise with you baby ow yeah you need baby verse baby let s cruise let s flow let s glide ooh let s open up and go inside and if you want it you got it forever i can just stay there inside you and love you baby pre chorus let the music take your mind just release and you will find chorus you re gonna fly away yeah i m glad you re going my way i love it when we re cruisin together the music is oh cruisin is made for love i love it when we re cruisin together outro oh baby we re gonna fly away oh baby glad you re going my way i love it when we re cruisin together the music is oh cruisin is made for love i love it i love it i love it i love it we re gonna fly away yeah glad you re going my way i love it when we re cruisin together the music is played for love cruisin is made for i love it i love it i love it i love it i love it we re gonna fly away glad you re going my way i love it when we re cruisin together embed,"['flow', 'release', 'forever', 'close', 'belong', 'inside', 'baby', 'mind', 'love', 'good', 'glide', 'clear', 'cruise', 'find', 'stay', 'fly', 'open', 'glad', 'bridge', 'music', 'stand', 'inch', 'ticket', 'confuse', 'low', 'play', 'tonight', 'night', 'ow']"
Thomasposey7,2022-01-28T17:56:07+00:00,"https://t.co/5MpTCPFffH
Who remembers this song??",5011,1020,0,0,0,9d4c71b7937a3a90,"Tyler, TX",Tyler,city,United States,US,https://open.spotify.com/track/4EfZ2eaFjn1MQbKZD8urIz?si=24UkgeCiRUyhw6gIH1G9pg,"Mt. Vernon, TX",spotify:track:4EfZ2eaFjn1MQbKZD8urIz, contributorsthe future s so bright i gotta wear shades lyricsi study nuclear science i love my classes i got a crazy teacher he wears dark glasses things are going great and they re only getting better i m doing all right getting good grades the future s so bright i gotta wear shades i ve got a job waiting for my graduation fifty thou a year will buy a lot of beer things are going great and they re only getting better i m doing all right getting good grades the future s so bright i gotta wear shades well i m heavenly blessed and worldly wise i m a peeping tom techie with x ray eyes things are going great and they re only getting better i m doing all right getting good grades the future s so bright i gotta wear shades i study nuclear science i love my classes i got a crazy teacher he wears dark glasses things are going great and they re only getting better i m doing all right getting good grades the future s so bright i gotta wear shades i gotta wear shades i gotta wear shadesyou might also like embed,"['dark', 'thou', 'graduation', 'science', 'wait', 'buy', 'wise', 'thing', 'beer', 'eye', 'love', 'good', 'lot', 'job', 'ray', 'shade', 'bright', 'future', 'wear', 'glass', 'class', 'blessed', 'year', 'worldly', 'teacher', 'crazy', 'grade', 'nuclear', 'great', 'heavenly', 'study']"
Tigahs2k19,2022-01-30T00:32:00+00:00,https://t.co/tsLOezOZvK,10033,9604,0,0,0,7f7d58e5229c6b6c,"Tennessee, USA",Tennessee,admin,United States,US,https://open.spotify.com/track/4bOA6n8wEOvtyORh6GLCRh?si=KV8vHIdBQZ2N4xDpYg-poA,Tennessee USA ,spotify:track:4bOA6n8wEOvtyORh6GLCRh, contributorspearl of euphoria rough mix lyricsyour price name the time the suspect or the crime the shadow of my gun get down or you can run feed the demon kiss the flame feel your desire empty room turn the key you re never alone when you re with me temptation break the vow cut flesh from the sacred cow unchain the tiger kiss the flame feel your desire feed the demon kiss the flame feel your desire soaked in fear the curtain falls religion within these walls mystify my soul beliefs confession is my release feed the demon kiss the flame feel your desire unchain the tiger crucify feed your desire pearl of euphoria pearl of euphoriayou might also likeembed,"['release', 'confession', 'turn', 'feel', 'crime', 'vow', 'pearl', 'desire', 'room', 'fear', 'mystify', 'flesh', 'wall', 'curtain', 'mix', 'unchain', 'crucify', 'feed', 'shadow', 'temptation', 'soul', 'demon', 'euphoria', 'fall', 'gun', 'cow', 'cut', 'belief', 'suspect', 'time', 'key', 'sacred', 'run', 'kiss', 'religion', 'tiger', 'break', 'flame', 'rough', 'soak', 'price']"
TimVerghese,2022-01-28T05:49:48+00:00,OH??? https://t.co/S63H2lLnOB,1799,8341,2,0,0,1c69a67ad480e1b1,"Houston, TX",Houston,city,United States,US,https://open.spotify.com/track/6AshXllQhobwSXsdpgp41w?si=CncuePWDS_iDUhUZQTGMaQ,,spotify:track:6AshXllQhobwSXsdpgp41w, contributorstranslationsespa ol portugu sjohnny p s caddy lyrics intro benny the butcher yeah you know tana talk nigga this shit mean a lot to me nah mean know this shit don t feel as good as it look big griselda i ma keep it real with you black sopranos family i m straight though i m good this street shit made me what i am today niggas know i went so hard for this shit i deserve this shit nigga argh butcher comin nigga verse benny the butcher this ain t my story bout rags to riches more bout how i mastered physics uh huh in the game i used to train like rocky catchin chickens yeah i was nice but they was right when they told me that rap a business i had ten bands in my stash when i passed over half a million come easy no good don t be surprised i outlast these niggas it s like they put out a smash then th y gone in a flash admit it and then they mak tracks and diss us like that s gon add up the digits fuck you doin they showin fake racks in pictures like that s gon attract the bitches that was really me nigga i ain t have to act in conflicted nah only difference is i m livin and i would ve whacked one of em niggas who knew that after drug dealin i d still be casual spending mil plus annual income so here s my manual and then some and this eastside shit still in me my ability to turn words to imagery prolly the reason they gon remember me let s talk figure me walk this tightrope with a feline s agility the streets did so much shit to me i can never live civilly i can never leave the scene without checkin my mirrors visually mm hmm come with that energy cause some shit gon always stick with me they wanna know what i brought to griselda i say validity they askin what work y all niggas put in i m like what didn t we problems that i correct through the obstacles i progress illogical for them to feel they responsible for our success besides con and west tell me who else i gotta respect who else cause i m kinda perplexed it s bout time that i got my respect it s the butcher nigga ah let s go interlude j cole bout time that i got my respect it s the butcher nigga yeah cole fuckin world griselda shit you know what i mean griselda you know what it is nigga when i show up i m on ten nigga not nine verse j cole on the night i was born the rain was pourin god was cryin lightnin struck power outage sparks was flyin the real one s here the young boy that walk with lions around the outlines of chalk where the corpses lyin of course i m tryin to revive a sport that s dyin but the guns and the drug bars that y all rely on got these nerds thinkin that you niggas hard as i am but that just mean i ain t as comfortable as y all with lyin stretchin the truth know i never stress in the booth they feel the pressure me i feel like i just left the masseuse effortless how i m skatin on these records is proof i put your favorite rapper neck in a noose never lettin them loose cole world the heat ll blast through your speaker he the last of mohicans no weaklings last in my sneakers nigga want me on a song he gon see the wrath of the reaper i m prolly gon go to hell if jesus ask for a feature i m higher than niggas and don t need a bag full of reefer some see the glass as empty i see a glass full of ether collectin his bread en masse like he a catholic preacher just to count a nigga cash you might need a calculus teacher eureka einstein on the brink of the theory of relativity really no mc equal feel me cole pen be lethal crib like an old mtv show uh on god the best rapper alive headshot now go and ask the best rappers that died they ll tell you he never lied nigga you might also like outro j cole yeah tana talk embed,"['difference', 'turn', 'effortless', 'spend', 'mil', 'agility', 'physics', 'hard', 'track', 'feline', 'masse', 'west', 'good', 'world', 'outage', 'bring', 'rocky', 'responsible', 'rack', 'relativity', 'die', 'mirror', 'huh', 'obstacle', 'corpse', 'rag', 'rich', 'leave', 'bag', 'god', 'lie', 'heat', 'validity', 'talk', 'revive', 'digit', 'casual', 'success', 'rapper', 'problem', 'stash', 'manual', 'walk', 'blast', 'deserve', 'stress', 'benny', 'word', 'easy', 'rain', 'rely', 'count', 'act', 'bear', 'truth', 'butcher', 'cash', 'song', 'ma', 'comfortable', 'illogical', 'gun', 'bitch', 'masseuse', 'civilly', 'pressure', 'teacher', 'bout', 'pen', 'black', 'rap', 'high', 'real', 'smash', 'en', 'crib', 'remember', 'reefer', 'power', 'ability', 'loose', 'sneaker', 'wrath', 'story', 'nice', 'favorite', 'street', 'flash', 'alive', 'booth', 'feel', 'diss', 'today', 'master', 'figure', 'ah', 'imagery', 'weakling', 'hell', 'family', 'big', 'attract', 'whack', 'respect', 'annual', 'correct', 'outlast', 'stick', 'glass', 'pass', 'cole', 'perplex', 'speaker', 'interlude', 'spark', 'chalk', 'picture', 'admit', 'neck', 'sport', 'calculus', 'strike', 'tana', 'proof', 'feature', 'brink', 'fake', 'con', 'eureka', 'preacher', 'straight', 'night', 'bar', 'equal', 'train', 'drug', 'record', 'work', 'ether', 'income', 'progress', 'lethal', 'young', 'lion', 'caddy', 'lot', 'reason', 'business', 'scene', 'add', 'game', 'boy', 'time', 'outline', 'million', 'catholic', 'energy', 'live', 'chicken', 'band', 'bread', 'visually', 'reaper', 'gon', 'theory', 'tightrope']"
TobyAlvizo3,2022-01-28T17:07:47+00:00,"Thinking about going out or something later. Gotta get out of my apartment 
 https://t.co/Oc6JXzCYCt",1176,228,0,0,0,3df4f427b5a60fea,"San Antonio, TX",San Antonio,city,United States,US,https://open.spotify.com/track/5YJtMNWKe55yr49cyJgxva?si=_P0-tTufQKeaW8Tcs21zqA,In your mind,spotify:track:5YJtMNWKe55yr49cyJgxva, contributorseverytime we touch lyrics verse i still hear your voice when you sleep next to me i still feel your touch in my dream in my dream forgive me my weakness but i don t know why without you it s hard to survive chorus cause every time we touch i get this feeling and every time we kiss i swear i could fly can t you feel my heart beat fast i want this to last need you by my side cause every time we touch i feel the static and every time we kiss i reach for the sky can t you hear my heart beat so i can t let you go want you in my life instrumental post chorus verse your arms are my castle your heart is my sky they wipe away tears that i cry that i cry the good and the bad times we ve been through them all you make me rise when i fall chorus cause every time we touch i get this feeling and every time we kiss i swear i could fly can t you feel my heart beat fast i want this to last need you by my side cause every time we touch i feel the static and every time we kiss i reach for the sky can t you hear my heart beat so i can t let you go want you in my life instrumental post chorus outro cause every time we touch i get this feeling and every time we kiss i swear i could fly can t you feel my heart beat fast i want this to last need you by my sideyou might also like embed,"['cry', 'sleep', 'feel', 'castle', 'wipe', 'hard', 'voice', 'heart', 'feeling', 'good', 'survive', 'arm', 'fly', 'hear', 'fast', 'beat', 'bad', 'reach', 'tear', 'fall', 'time', 'static', 'forgive', 'sky', 'dream', 'swear', 'kiss', 'weakness', 'post', 'rise', 'life', 'touch', 'instrumental']"
TommyBallgames,2022-01-30T03:46:54+00:00,https://t.co/58FwloA9VM,1443,284,0,0,0,007f7e0455964ae8,"Newtown, CT",Newtown,city,United States,US,https://open.spotify.com/track/1AHCIvKWGlbYGrl6ME3bSX?si=6LZS4z5XTBKt9P3VT6VavA,,spotify:track:1AHCIvKWGlbYGrl6ME3bSX,,[]
ToneOnlyPhoto,2022-01-28T00:00:45+00:00,https://t.co/HIjP3UGwEO,752,1253,0,0,0,011add077f4d2da3,"Brooklyn, NY",Brooklyn,city,United States,US,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ?si=R0NFK4eSQ_eQK5I4uyDz6g,Somewhere Respecting Women ,spotify:track:2d8JP84HNLKhmd6IYOoupQ, contributorstrap queen lyrics intro rgf productions remy boyz yah ah ayy refrain i m like hey what s up hello ayy seen yo pretty ass soon as you came in the door i just wanna chill got a sack for us to roll married to the money introduced her to my stove showed her how to whip it now she remixin for low she my trap queen let her hit the bando we be countin up watch how far them bands go we just set a goal talkin matchin lambos at a gram a hundred grams though man i swear i love her how she work the damn pole hit the strip club we be lettin bands go everybody hatin we just call them fans though in love with the money i ain t never lettin go chorus and i get high with my baby my baby i just left the mall i m gettin fly with my baby yeah and i can ride with my baby my baby i be in the kitchen cookin pies with my baby yeah and i can ride with my baby my baby i just left the mall i m gettin fly with my baby yeah and i can ride with my baby i be in the kitchen cookin pies verse i m like hey what s up hello i hit the strip with my trap queen cause all we know is bands i just might snatch up a rari and buy my boo a lamb i just might snatch her a necklace drop a couple on a ring she ain t wantin for nothin because i got her everything it s big zoowap from the bando remind me where i can t go remy boyz got the stamp though count up hella them bands though boy how far can your bands go fetty wap i m livin thousand k how i stand though if you checkin for my pockets i m like chorus and i get high with my baby my baby i just left the mall i m gettin fly with my baby yeah and i can ride with my baby my baby i be in the kitchen cookin pies with my baby yeah and i can ride with my baby my baby i just left the mall i m gettin fly with my baby yeah and i can ride with my baby my baby i be in the kitchen cookin pies you might also like refrain i m like hey what s up hello seen yo pretty ass soon as you came in the door i just wanna chill got a sack for us to roll married to the money introduced her to my stove showed her how to whip it now she remixin for low she my trap queen let her hit the bando we be countin up watch how far them bands go we just set a goal talkin matchin lambos at a gram a hundred grams though man i swear i love her how she work the damn pole hit the strip club we be lettin bands go everybody hatin we just call them fans though in love with the money i ain t never lettin go verse i be smokin dope and you know backwoods what i roll remy boyz fetty eatin shit up that s fasho i ll run in ya house then i ll fuck your ho cause remy boyz or nothin re re remy boyz or nothin yeah outro nitt da gritt yeah you hear my boy soundin like a zillion bucks on the track i got whatever on my boy whatever put your money where your mouth is money on the wood make the game go good money out of sight cause fights put up or shut up huh nitt da gritt rgf productions squad kembed,"['drop', 'door', 'fan', 'sight', 'shut', 'baby', 'pie', 'whip', 'track', 'good', 'damn', 'pretty', 'fly', 'production', 'stove', 'huh', 'stamp', 'ho', 'leave', 'buck', 'snatch', 'necklace', 'watch', 'wood', 'pole', 'man', 'bando', 'set', 'count', 'ride', 'da', 'mouth', 'squad', 'chill', 'trap', 'house', 'wap', 'hit', 'boo', 'fight', 'high', 'money', 'ya', 'thousand', 'remind', 'dope', 'goal', 'refrain', 'buy', 'ah', 'kitchen', 'ass', 'big', 'hear', 'hey', 'yo', 'lamb', 'stand', 'club', 'low', 'mall', 'ring', 'work', 'married', 'couple', 'queen', 'yah', 'roll', 'gram', 'backwood', 'love', 'game', 'boy', 'sack', 'run', 'swear', 'pocket', 'band', 'strip', 'introduce']"
TonyTonySopran0,2022-01-29T02:26:57+00:00,https://t.co/ogDDW2OLzr,173,120,0,0,0,fef01a8cb0eacb64,"Akron, OH",Akron,city,United States,US,https://open.spotify.com/track/4tJcAQu6YJ3SN0SWOVqYsN?si=JBrSjsULQPG6cG7VqD0DiQ,,spotify:track:4tJcAQu6YJ3SN0SWOVqYsN, contributorschild s play lyrics intro young nudy yeah fuck my dead opps and all they homies that s livin i want y all niggas to know that that s how i m feelin on god coupe fuck a dead opp yeah in due time in due time in due time chorus young nudy i m like chucky nigga i do my thing i creep up on a nigga pow bang send them lil evil motherfuckers they got the mask on they gon jason your gang big knife on the stick make a nigga slaughter your gang yeah all this money that i m gettin make a nigga slaughter your main yeah send them hollows nigga ooh yeah send them hollows nigga i m in the lookin for me nigga i m in the bricks chains on my neck man i look like a lick look like a lick yeah all this money in my pocket hangin out this shit is sloppy sloppy on the block by myself i ain t worryin bout shit i m cocky cocky pussy verse young nudy spin somethin drill somethin fifty thousand make em kill somethin woo shake somethin take a chain nigga make somethin killer gang nigga all my killers they don t want fame no hashtag they don t do names they just hashtag when they bust a brain and i m bustin this money nigga that s on gang yeah fucked up gave the wrong nigga change hell yeah man i spend pocket change have em kill em for the money my thing i spend the blue and you see the blue flame ever seen a bullet bust out his brain tall killer man he just like michael myers walk up on a nigga take off his chain chorus young nudy i m like chucky nigga i do my thing i creep up on a nigga pow bang send them lil evil motherfuckers they got the mask on they gon jason your gang big knife on the stick make a nigga slaughter your gang yeah all this money that i m gettin make a nigga slaughter your main yeah send them hollows nigga ooh yeah send them hollows nigga i m in the lookin for me nigga i m in the bricks chains on my neck man i look like a lick look like a lick yeah all this money in my pocket hangin out this shit is sloppy sloppy on the block by myself i ain t worryin bout shit i m cocky cocky pussy see young nudy liveget tickets as low as you might also like verse savage big l pussy spray the block down turn the car round when we come around shells on the ground strip a nigga now his pants on the ground wrong move leave your mans on the ground fah fah fah fah paranoid i be clutchin when i m round fuck around and leave my fan on the ground blick the spot switch the box double back and hit his pops big l fuck the opps we put switches on our glocks gen one in the top give him the leg shot he gon hop most of these niggas be fake crazy pussy i don t say shit like mutebaby pussy blow a nigga dick like a flute baby pussy when i get bored i buy me a coupe stand on a nigga got blood on my boot shit got bloody fuck steppin on niggas for fun all of my choppers they come with a drum whenever the opps see us they run who want smoke cause we got tons pussy chorus young nudy i m like chucky nigga i do my thing i creep up on a nigga pow bang send them lil evil motherfuckers they got the mask on they gon jason your gang big knife on the stick make a nigga slaughter your gang yeah all this money that i m gettin make a nigga slaughter your main yeah send them hollows nigga ooh yeah send them hollows nigga i m in the lookin for me nigga i m in the bricks chains on my neck man i look like a lick look like a lick yeah all this money in my pocket hangin out this shit is sloppy sloppy on the block by myself i ain t worryin bout shit i m cocky cocky pussy embed,"['sloppy', 'pussy', 'turn', 'hop', 'fan', 'spend', 'baby', 'send', 'box', 'shake', 'pant', 'pop', 'bust', 'bloody', 'leave', 'god', 'slaughter', 'crazy', 'coupe', 'flame', 'bang', 'lick', 'woo', 'flute', 'evil', 'brick', 'walk', 'man', 'kill', 'car', 'blow', 'fame', 'savage', 'shot', 'round', 'hit', 'smoke', 'knife', 'spot', 'bout', 'money', 'spray', 'blick', 'play', 'thousand', 'double', 'drill', 'chain', 'bore', 'block', 'buy', 'pow', 'switch', 'dick', 'hell', 'blood', 'big', 'ton', 'stick', 'ground', 'creep', 'paranoid', 'neck', 'stand', 'tall', 'ticket', 'low', 'bullet', 'killer', 'fake', 'hollow', 'mask', 'blue', 'gang', 'drum', 'thing', 'young', 'main', 'gen', 'leg', 'wrong', 'boot', 'dead', 'change', 'spin', 'time', 'shell', 'chucky', 'run', 'pocket', 'brain', 'fun', 'chopper', 'gon', 'strip', 'cocky']"
