id_str,username,text,date,user_language,URLs,user_id,followers_count,friends_count,user_location,source_device,retweet_count,reply_count,like_count,text_clean
1473968231652147206,TommyBlunt95,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens.     
 
https://t.co/06FB9YQpGd

#popmusic #pop https://t.co/iSQ0dwAkfB",2021-12-23 10:46:26+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],803945912271679488,34080,23587,"USA, UK, Australia & worldwide","<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",0,0,0,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens     
 


popmusic pop "
1473677765069189131,music__victory,Another fresh find ⭐ Give a listen to perfect design by  MasonRoseGray https://t.co/RflHrpa82q @my_sphera #musicvictory #popmusic #popplaylist #popmusicplaylist #chillpop,2021-12-22 15:32:13+00:00,en,['https://open.spotify.com/track/09JEXGZOC7FPP2asEvBsEh'],1059015186521186304,518,421,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,2,another fresh find  give a listen to perfect design by  masonrosegray  my_sphera musicvictory popmusic popplaylist popmusicplaylist chillpop
1473677317377564689,imusicbuzz,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens.     
 
https://t.co/u238vuItuU

#popmusic #pop https://t.co/qDrBQMk6dG",2021-12-22 15:30:26+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],420875454,200552,187471,"Great Sounds City, LA","<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",0,0,2,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens     
 


popmusic pop "
1473657390948134914,Shamsalduha14,"New Track added to our playlist 'Viral Hits' by Dua Records on Spotify: ""Deep Moonlight"" BY @redskiesmourning
TRACK LINK: https://t.co/7RWQvxjoi4 
PLAYLIST LINK: https://t.co/TiJxKswodD
#popmusic #music #pop #newmusic #spotify 
@HeyGroover
 #GrooverEffect",2021-12-22 14:11:15+00:00,en,"['https://open.spotify.com/track/2vvWHn1NCRH59DEANAsPsf?si=ff67d10896a54051', 'https://open.spotify.com/playlist/7rjS6QpPp6ANTK2yTARogY?si=8f4de4d9ca1b47df']",1367812532325466112,2391,3280,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",8,0,25,"new track added to our playlist viral hits by dua records on spotify deep moonlight by redskiesmourning
track link  
playlist link 
popmusic music pop newmusic spotify 
heygroover
 groovereffect"
1473532258044682248,cnewburymusic,Catch Me…..If You Can! #music #origjnal #pop #popmusic #newmusic #sync #synclicensing https://t.co/biF6SU4tYo,2021-12-22 05:54:01+00:00,en,['https://open.spotify.com/track/7DltuYsP7IOda9QFlonrOm?si=qczqzd2rRt-uDWGGHu8H6w'],731247907,278,1702,"WA, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1,catch meif you can music origjnal pop popmusic newmusic sync synclicensing 
1473520510218772480,iMusicSuccess,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens.
 
https://t.co/3OqG2SdoDd
 
#pop #popmusic",2021-12-22 05:07:20+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],562207202,74172,57235,,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",0,0,2,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens
 

 
pop popmusic"
1473491810270195712,kids_hop,"Humpty Dumpty #kids #Christmas #NewRelease #popmusic 😱
https://t.co/Ps2MtJT4Zs",2021-12-22 03:13:18+00:00,en,['https://open.spotify.com/track/1NBq0AHmEicdDiLoBV4m5d'],1470541131431747584,3,10,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,"humpty dumpty kids christmas newrelease popmusic 
"
1473448501270958081,MySocialPoint,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens.
 
https://t.co/xLbawO8mi6
 
#pop #popmusic",2021-12-22 00:21:12+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],54529748,49940,37616,USA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",0,0,2,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens
 

 
pop popmusic"
1473430663755968523,iMusicSuccess,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens. 
 
https://t.co/3OqG2SdoDd

#popmusic #pop https://t.co/zH5eMnssW9",2021-12-21 23:10:19+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],562207202,74172,57235,,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",1,0,3,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens 
 


popmusic pop "
1473355645470523394,fightingfinn,"Be My Girl by @bravowilson_mus has 6,000 plays on @Spotify  https://t.co/nNOWzNrKZP #bravowilson #indiemusic #popmusic #NewMusic #NewMusicAlert",2021-12-21 18:12:14+00:00,en,['https://open.spotify.com/track/58GnVN4cv4lf4hLEWCKwg6?si=3TC_92SqTGWony00CEW5Sw'],11841752,3297,3667,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,2,be my girl by bravowilson_mus has 6000 plays on spotify   bravowilson indiemusic popmusic newmusic newmusicalert
1472884739388416000,KOConnell2014,Just thinking about how the @spicegirls first auditioned for the band by dancing to #stay by eternal @eternalfansite. #girlpower #girlband #brits #popmusic https://t.co/Cp8fLNavEA,2021-12-20 11:01:01+00:00,en,['https://open.spotify.com/track/77T7hYfq087y7i1X4BOGAv?si=5eEuZmIrSNux7_zTvdqNCg'],2610554077,60,375,Ireland,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1,just thinking about how the spicegirls first auditioned for the band by dancing to stay by eternal eternalfansite girlpower girlband brits popmusic 
1472618211044638728,Lou_Mus,"Nnnnn Nineteen. Something a little different for your Sunday evening: O Tannenbaum - from the Vincent Gauraldi Trio. Enjoy!
https://t.co/iAZp5vGRqT
#coverversions #coversongs #jazz #popmusic #musicphd #phdlife #christmascover",2021-12-19 17:21:56+00:00,en,['https://open.spotify.com/track/34rzJNfTd5e9s3TICFMPD0?si=60d21b2e42de448c'],348439626,244,559,UK,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,"nnnnn nineteen something a little different for your sunday evening o tannenbaum  from the vincent gauraldi trio enjoy

coverversions coversongs jazz popmusic musicphd phdlife christmascover"
1472378901510955018,DarkSideOfSynth,"Get your loved one closer &amp; enjoy
🎷💕
Sensual, romantic pop ballad

https://t.co/w9Ufh1IfXm #Spotify #newmusic #NewSingle #romantic #weekendvibes #WeekendFun #relaxing #popmusic #smoothjazz #DarkSideOfSynth",2021-12-19 01:31:00+00:00,en,['https://open.spotify.com/track/0RPVCaf2uffWZVHtOnxG34?si=95fcf44cbcce4fd4'],1015627550985539584,1759,815,"Trieste, Friuli-Venezia Giulia","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0,0,"get your loved one closer amp enjoy

sensual romantic pop ballad

 spotify newmusic newsingle romantic weekendvibes weekendfun relaxing popmusic smoothjazz darksideofsynth"
1472299099441426432,daroneokoli,"“LISTEN” @yoimshaun ft. @daroneokoli AVAILABLE NOW
#popmusic #newmusic #Spotify #applemusic 

https://t.co/7RAXG3N5pJ https://t.co/8aHULJpakQ",2021-12-18 20:13:53+00:00,en,['https://open.spotify.com/track/2JHfgn2NI07OBYQyYUAZhE?si=H39Y0pBLQUuh8E9zHxNHuQ&context=spotify%3Asearch'],51257470,1497,9,"Los Angeles, CA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,0,"listen yoimshaun ft daroneokoli available now
popmusic newmusic spotify applemusic 

 "
1472201305435344901,imusicbuzz,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens.     
 
https://t.co/u238vuItuU

#popmusic #pop https://t.co/7X1GaRQijA",2021-12-18 13:45:18+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],420875454,200552,187471,"Great Sounds City, LA","<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",0,2,7,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens     
 


popmusic pop "
1471746775421751297,imusicmarketer,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens.

https://t.co/cMrUOPG3tz

#pop #popmusic",2021-12-17 07:39:09+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],1693482374,30075,21939,,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",0,0,1,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens



pop popmusic"
1471709075922685956,MySocialPoint,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens. 
 
https://t.co/xLbawO8mi6

#popmusic #pop https://t.co/GFgmv7Lxu7",2021-12-17 05:09:21+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],54529748,49940,37616,USA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",0,0,0,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens 
 


popmusic pop "
1471618738411687936,iMusicSuccess,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens.     
 
https://t.co/3OqG2SdoDd

#popmusic #pop https://t.co/UKvo2g6FAr",2021-12-16 23:10:23+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],562207202,74172,57235,,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",1,0,3,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens     
 


popmusic pop "
1471237947718574081,ArtistsandMusic,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens.

https://t.co/XLkfJjD6lU

#pop #popmusic",2021-12-15 21:57:15+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],31327090,231836,229818,United States,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",1,0,3,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens



pop popmusic"
1471234467968733184,DaveRagin,"A pleasant #popmusic tune, Only You, from my CD featuring Carolyn Lee on vocals. #CarolynLee #RaginContagion #indiemusic #singersongwriter 
https://t.co/KjvnAAVf07
#RTARTBOOST, #rtitbot #SpotifyRT",2021-12-15 21:43:26+00:00,en,['https://open.spotify.com/track/039uEQRuG4iXedjUi8FqRE?si=d51d0406c3434fc7'],1414679106529153028,2386,2264,"Bel Air, MD","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,0,4,"a pleasant popmusic tune only you from my cd featuring carolyn lee on vocals carolynlee ragincontagion indiemusic singersongwriter 

rtartboost rtitbot spotifyrt"
1471209509863501825,IndieArtistz,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens. 
 
https://t.co/3sxPDcgxUJ

#popmusic #pop https://t.co/vJlup08D5J",2021-12-15 20:04:15+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],196996976,51096,42528,,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",0,0,0,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens 
 


popmusic pop "
1471075593588551681,HAuerbeck,https://t.co/T12qdb2eyG Please check out my track on spotify. Thank you. #NewMusic #newcomer #melodictechno #emd #housemusic #electronicmusic #dance #techno #popmusic,2021-12-15 11:12:07+00:00,en,['https://open.spotify.com/track/3XcVQEb01eI20Qrm17qxJx?si=98dc9999b3294806'],1265324590835924994,40,42,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0,2, please check out my track on spotify thank you newmusic newcomer melodictechno emd housemusic electronicmusic dance techno popmusic
1470613850839998466,iMusicSuccess,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens.

https://t.co/3OqG2SdoDd

#pop #popmusic",2021-12-14 04:37:19+00:00,en,['https://open.spotify.com/track/4LiMpfZuz8ugtCkpvMfSWF'],562207202,74172,57235,,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",0,0,0,"were on fire the new single release from new york citys soulful pop singing sensation tatiana owens



pop popmusic"
1470455633812013062,kihwaffle,"I love the vibe of this song, everyone should listen to 'better' 👀

#newsong #popmusic
#YOUPROBLEM #MONSTAX
#THEDREAMING
@OfficialMonstaX 

https://t.co/GjA8SFx4sn",2021-12-13 18:08:37+00:00,en,['https://open.spotify.com/track/5l7PVb1ZWJ9hRxVjNGafzB?si=kVJBKeO-Rvy75DBi6BTy7g'],730607098334085120,155,192,the dreaming ㅤㅤ         ❥ㅤㅤㅤ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,"i love the vibe of this song everyone should listen to better 

newsong popmusic
youproblem monstax
thedreaming
officialmonstax 

"
1470243239978487814,SkyriseMusic,"#MusicMonday Premunition LiveZ Flaming Tears #classicrock #NewMusic #PopMusic #Indie #rocknroll #rockandroll #Spotify #Miami
https://t.co/8ZPRJxIK35",2021-12-13 04:04:38+00:00,en,['https://open.spotify.com/track/36hUXoKH6ONPVzBzRfQKyB?si=a54826801661435c'],747131248271728641,8897,9015,"Miami Beach, FL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,0,4,"musicmonday premunition livez flaming tears classicrock newmusic popmusic indie rocknroll rockandroll spotify miami
"
1470242861945917445,SkyriseMusic,"#MusicMonday  Blue Bullets #classicrock #NewMusic #PopMusic #Indie #rocknroll #rockandroll #Spotify 
https://t.co/cZFqRnprEF",2021-12-13 04:03:08+00:00,en,['https://open.spotify.com/track/2RDAuv33sUNS2jYL9q2FqE?si=d3ba87e8e59b471e'],747131248271728641,8897,9015,"Miami Beach, FL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,0,4,"musicmonday  blue bullets classicrock newmusic popmusic indie rocknroll rockandroll spotify 
"
1470241796441657351,SkyriseMusic,"#MusicMonday Premunition 9 Lives #metalmusic #NewMusic #PopMusic #Indie #rocknroll #hardrock #rockandroll #Spotify
https://t.co/eZtoVQZug1",2021-12-13 03:58:54+00:00,en,['https://open.spotify.com/track/1zGdYJTHCV5yogpFYeb3Vf?si=80ba95a2ee544eca'],747131248271728641,8897,9015,"Miami Beach, FL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,0,4,"musicmonday premunition 9 lives metalmusic newmusic popmusic indie rocknroll hardrock rockandroll spotify
"
1470240668308189192,SkyriseMusic,"#MusicMonday Premunition Dark Sky #classicrock #MetalMusic #PopMusic #Indie #rocknroll #hardrock #rockandroll #Spotify
https://t.co/jjmhkyRL2j",2021-12-13 03:54:25+00:00,en,['https://open.spotify.com/track/5eBLqMmUz08xWRzr5h6NPL?si=0673f1e095884fcf'],747131248271728641,8897,9015,"Miami Beach, FL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,0,4,"musicmonday premunition dark sky classicrock metalmusic popmusic indie rocknroll hardrock rockandroll spotify
"
1470240174474989568,SkyriseMusic,"#MusicMonday  Brothers In Arms #classicrock #NewMusic #PopMusic #Indie #rocknroll #rockandroll #Spotify #Miami
https://t.co/zlXt3Nb5GB",2021-12-13 03:52:27+00:00,en,['https://open.spotify.com/track/2nnmxgOaFR71ElJHOQOcPr?si=a1c908e3a4334c25'],747131248271728641,8897,9015,"Miami Beach, FL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,0,5,"musicmonday  brothers in arms classicrock newmusic popmusic indie rocknroll rockandroll spotify miami
"
1469617413993889792,the_tunesclub,"Rae  breaks from the repetitive norms of Pop to create his own soulful sound in the track 'Ikko Chann'
#Popsong #Popmusic #IkkoChann #Rae #thetunesclub

https://t.co/b3X9Q3sVEx https://t.co/ZtYvTnBzcb",2021-12-11 10:37:50+00:00,en,['https://open.spotify.com/track/4iKlOoL0IASJbPAhk8tsIh'],1126078559074656256,718,1503,United States,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,0,"rae  breaks from the repetitive norms of pop to create his own soulful sound in the track ikko chann
popsong popmusic ikkochann rae thetunesclub

 "
1469614846714912769,the_tunesclub,"Quantum Elev8 creates a storm in the industry with his extraordinary Pop track ‘Die for This’ on Spotify
#Popsong #Popmusic #DieforThis #QuantumElev8 #thetunesclub 

https://t.co/gX4CL9JcV0 https://t.co/7x6hbKItgM",2021-12-11 10:27:38+00:00,en,['https://open.spotify.com/track/0ZZr5Wu6UlAkthLYXhuGBx'],1126078559074656256,718,1503,United States,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,0,"quantum elev8 creates a storm in the industry with his extraordinary pop track die for this on spotify
popsong popmusic dieforthis quantumelev8 thetunesclub 

 "
1469225693527646208,jimmyhosio,"KVN has released another bop!
Burn the Breeze
@kvnrules #kvnrules #primothealien #dosseytx #ladyheartwing #luciantune #popmusic https://t.co/QeM0sJH9CK https://t.co/fYhNr07KeD",2021-12-10 08:41:16+00:00,en,['https://open.spotify.com/track/1GhSNd1GnFnTy42EEBPSLK?si=rt12j9oMSwqncKxmrmGvVg'],180622301,29,223,Sweden,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,2,1,"kvn has released another bop
burn the breeze
kvnrules kvnrules primothealien dosseytx ladyheartwing luciantune popmusic  "
1469203123906306049,the_tunesclub,"Hedge samples out his unique vocal quality in the new single ‘A Dreamer's Tale’
#Hedge #ADreamersTale #PopMusic #AlternativeMusic #Spotify #thetunesclub
https://t.co/tJgKcdBgvN",2021-12-10 07:11:35+00:00,en,['https://open.spotify.com/track/1UEWHM1WPxhoNUspc5mRT1'],1126078559074656256,718,1503,United States,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,0,1,"hedge samples out his unique vocal quality in the new single a dreamers tale
hedge adreamerstale popmusic alternativemusic spotify thetunesclub
"
1468944018771951617,Gijlmar,"2- #StevenWilson - King Ghost 

#top10 #top2021 #popmusic #best2021kpopsongs 

https://t.co/lESTy6VKmn",2021-12-09 14:02:00+00:00,en,['https://open.spotify.com/track/22bLq6UBu0gQqcZdk7tR9N?si=11771ee1b4044524'],72898434,181,353,Porto Alegre,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,"2 stevenwilson  king ghost 

top10 top2021 popmusic best2021kpopsongs 

"
1468943766916505605,Gijlmar,"3- #TheIrrepressibles - Let Go (Everybody Move Tour Body) Remix

#top10 #top2021 #popmusic #best2021kpopsongs 

https://t.co/e3xbbil3AH",2021-12-09 14:01:00+00:00,en,['https://open.spotify.com/track/2dUegXrmzHprkYpdH1TKLk?si=d6e9025c0c174c92'],72898434,181,353,Porto Alegre,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,"3 theirrepressibles  let go everybody move tour body remix

top10 top2021 popmusic best2021kpopsongs 

"
1468943011493171201,Gijlmar,"4- #RufusDuSol - Alive
@RufusDuSol 
#top10 #top2021 #popmusic #best2021kpopsongs 

https://t.co/IPd6Zhsr99",2021-12-09 13:58:00+00:00,en,['https://open.spotify.com/track/5IKaBEdCQlfB6aikIFKuR8?si=dfd36a8d69154b0d'],72898434,181,353,Porto Alegre,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,"4 rufusdusol  alive
rufusdusol 
top10 top2021 popmusic best2021kpopsongs 

"
1468942759830556674,Gijlmar,"5- #LisaGerrard - Noyalain (Burn)

#top10 #top2021 #popmusic #best2021kpopsongs 

https://t.co/FAKJHEZ7LI",2021-12-09 13:57:00+00:00,en,['https://open.spotify.com/track/3gVyUqiNR9yi0MHCZVElDp?si=01e5c8f060f24533'],72898434,181,353,Porto Alegre,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,"5 lisagerrard  noyalain burn

top10 top2021 popmusic best2021kpopsongs 

"
1468942256505712640,Gijlmar,"6- #SeaFever - Crossed Wires

#top10 #top2021 #popmusic #best2021kpopsongs 

https://t.co/u6SJFFlJR8",2021-12-09 13:55:00+00:00,en,['https://open.spotify.com/track/4pFdm4QOF681ld0neqUNKQ?si=4279ed701af64d2a'],72898434,181,353,Porto Alegre,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,"6 seafever  crossed wires

top10 top2021 popmusic best2021kpopsongs 

"
1468941501698822144,Gijlmar,"7- #DuranDuran - Anniversary

#top10 #top2021 #popmusic #best2021kpopsongs 

https://t.co/pMhbiJD7Ce",2021-12-09 13:52:00+00:00,en,['https://open.spotify.com/track/6w4goTlu5ciLeHNntz20La?si=341ccbb3e2f748f8'],72898434,181,353,Porto Alegre,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,"7 duranduran  anniversary

top10 top2021 popmusic best2021kpopsongs 

"
1468940998176825345,Gijlmar,"8- #DjangoDjango - Free From Gravity

#top10 #top2021 #popmusic #best2021kpopsongs 

https://t.co/28T4OQmfeN",2021-12-09 13:50:00+00:00,en,['https://open.spotify.com/track/7AZJCTt7RODTrNKG9tF98s?si=337bff31c3994c34'],72898434,181,353,Porto Alegre,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,"8 djangodjango  free from gravity

top10 top2021 popmusic best2021kpopsongs 

"
